
BLZ,Bank_Name,BIC,PLZ,City
14091464,VR-Bank,,19281,Ludwigslust
14091464,VR-Bank Schwerin,,19370,Parchim
14091464,VR-Bank (Gf P2),,19053,Schwerin
15000000,Bundesbank,MARKDEF1150,17020,Neubrandenburg
15040068,Commerzbank,COBADEFFXXX,17019,Neubrandenburg
15040068,Commerzbank,,18528,Bergen auf Rügen
15040068,Commerzbank,,17461,Greifswald
15040068,Commerzbank,,17302,Pasewalk
15040068,Commerzbank,,18401,Stralsund
15040068,Commerzbank,,17192,Waren (Müritz)
15050100,Müritz-Sparkasse,NOLADE21WRN,17192,Waren (Müritz)
15050200,Sparkasse Neubrandenburg-Demmin,NOLADE21NBS,17041,Neubrandenburg
15050200,Sparkasse Neubrandenburg-Demmin,,17087,Altentreptow
15050200,Sparkasse Neubrandenburg-Demmin,,17159,Dargun
15050200,Sparkasse Neubrandenburg-Demmin,,17109,"Demmin, Hansestadt"
15050200,Sparkasse Neubrandenburg-Demmin,,17139,Malchin
15050200,Sparkasse Neubrandenburg-Demmin,,17154,Neukalen
15050200,Sparkasse Neubrandenburg-Demmin,,17153,"Stavenhagen, Reuterstadt"
15050400,Sparkasse Uecker-Randow,NOLADE21PSW,17309,Pasewalk
15050500,Sparkasse Vorpommern,NOLADE21GRW,17462,Greifswald
15050500,Sparkasse Vorpommern,,17382,Anklam
15050500,Sparkasse Vorpommern,,18356,Barth
15050500,Sparkasse Vorpommern,,18375,Born
15050500,Sparkasse Vorpommern,,18461,Franzburg
15050500,Sparkasse Vorpommern,,18507,Grimmen
15050500,Sparkasse Vorpommern,,17449,Karlshagen
15050500,Sparkasse Vorpommern,,17459,Koserow
15050500,Sparkasse Vorpommern,,18337,Marlow
15050500,Sparkasse Vorpommern,,18375,Ostseebad Prerow
15050500,Sparkasse Vorpommern,,18347,Ostseebad Wustrow
15050500,Sparkasse Vorpommern,,18311,Ribnitz-Damgarten
15050500,Sparkasse Vorpommern,,17419,Seebad Ahlbeck
15050500,Sparkasse Vorpommern,,18439,Stralsund
15050500,Sparkasse Vorpommern,,17406,Usedom
15050500,Sparkasse Vorpommern,,17438,Wolgast
15050500,Sparkasse Vorpommern,,18374,Zingst
15050500,Sparkasse Vorpommern,,17454,"Zinnowitz, Ostseebad"
15051732,Sparkasse Mecklenburg-Strelitz,NOLADE21MST,17235,Neustrelitz
15051732,Sparkasse Mecklenburg-Strelitz,,17094,Burg Stargard
15051732,Sparkasse Mecklenburg-Strelitz Gs,,17258,Feldberger Seenlandschaft
15051732,Sparkasse Mecklenburg-Strelitz,,17098,Friedland
15051732,Sparkasse Mecklenburg-Strelitz Gs,,17252,Mirow
15051732,Sparkasse Mecklenburg-Strelitz Gs,,17255,Wesenberg
15051732,Sparkasse Mecklenburg-Strelitz,,17348,Woldegk
15061618,Raiffeisenbank Mecklenburger Seenplatte,GENODEF1WRN,17192,Waren (Müritz)
15061618,Raiffeisenbank Mecklenburger Seenplatte,,17213,Malchow
15061618,Raiffeisenbank Mecklenburger Seenplatte (Gf P2),,17192,Waren (Müritz)
15061638,Volksbank Vorpommern -alt-,GENODEF1ANK,17489,Greifswald
15061638,Volksbank Vorpommern (Gf P2),,17462,Greifswald
15061698,Raiffeisenbank Malchin -alt-,GENODEF1MAL,17131,Malchin
15061698,Raiffeisenbank Malchin (Gf P2),,17131,Malchin
15080000,Commerzbank vormals Dresdner Bank,DRESDEFF150,17033,Neubrandenburg
15080000,Commerzbank vormals Dresdner Bank,,17463,Greifswald
15080000,Commerzbank vormals Dresdner Bank,,17302,Pasewalk
15080000,Commerzbank vormals Dresdner Bank,,18439,Stralsund
15080000,Commerzbank vormals Dresdner Bank,,17192,Waren (Müritz)
15091674,Volksbank Demmin,GENODEF1DM1,17109,"Demmin, Hansestadt"
15091674,Volksbank Demmin (Gf P2),,17109,"Demmin, Hansestadt"
15091704,VR-Bank Uckermark-Randow,GENODEF1PZ1,17291,Prenzlau
15091704,VR-Bank Uckermark-Randow,,16278,Angermünde
15091704,VR-Bank Uckermark-Randow,,16307,Gartz (Oder)
15091704,VR-Bank Uckermark-Randow,,17291,Gramzow
15091704,VR-Bank Uckermark-Randow,,16247,Joachimsthal
15091704,VR-Bank Uckermark-Randow,,17321,Löcknitz
15091704,VR-Bank Uckermark-Randow,,17279,Lychen
15091704,VR-Bank Uckermark-Randow,,17309,Pasewalk
15091704,VR-Bank Uckermark-Randow (Gf P2),,17291,Prenzlau
15091704,VR-Bank Uckermark-Randow,,16303,Schwedt/Oder
15091704,VR-Bank Uckermark-Randow,,17335,Strasburg (Uckermark)
15091704,VR-Bank Uckermark-Randow,,17268,Templin
15091704,VR-Bank Uckermark-Randow,,17348,Woldegk
16010300,Investitionsbank des Landes Brandenburg,ILBXDE8XXXX,14473,Potsdam
16020086,UniCredit Bank - HypoVereinsbank,HYVEDEMM470,14467,Potsdam
16040000,Commerzbank,COBADEFFXXX,14402,Potsdam
16040000,Commerzbank,,16278,Angermünde
16040000,Commerzbank,,14801,Bad Belzig
16040000,Commerzbank,,14776,Brandenburg an der Havel
16040000,Commerzbank,,15537,Erkner
16040000,Commerzbank,,14612,Falkensee
16040000,Commerzbank,,16761,Hennigsdorf
16040000,Commerzbank,,15711,Königs Wusterhausen
16040000,Commerzbank,,14943,Luckenwalde
16040000,Commerzbank,,14974,Ludwigsfelde
16040000,Commerzbank,,14631,Nauen
16040000,Commerzbank,,16801,Neuruppin
16040000,Commerzbank,,17235,Neustrelitz
16040000,Commerzbank,,16515,Oranienburg
16040000,Commerzbank,,14712,Rathenow
16040000,Commerzbank,,15344,Strausberg
16040000,Commerzbank,,14513,Teltow
16040000,Commerzbank,,19322,Wittenberge
16040000,Commerzbank,,16786,Zehdenick
16050000,Mittelbrandenburgische Sparkasse in Potsdam,WELADED1PMB,14459,Potsdam
16050101,Sparkasse Prignitz,WELADED1PRP,16928,Pritzwalk
16050101,Sparkasse Prignitz,,19336,Bad Wilsnack
16050101,Sparkasse Prignitz,,19357,Karstädt
16050101,Sparkasse Prignitz,,19309,Lenzen (Elbe)
16050101,Sparkasse Prignitz,,16945,Meyenburg
16050101,Sparkasse Prignitz,,19348,Perleberg
16050101,Sparkasse Prignitz,,19339,Plattenburg
16050101,Sparkasse Prignitz,,16949,Putlitz
16050101,Sparkasse Prignitz,,19322,Wittenberge
16050202,Sparkasse Ostprignitz-Ruppin,WELADED1OPR,16816,Neuruppin
16050202,Sparkasse Ostprignitz-Ruppin,,16833,Fehrbellin
16050202,Sparkasse Ostprignitz-Ruppin,,16866,Kyritz
16050202,Sparkasse Ostprignitz-Ruppin,,16835,Lindow (Mark)
16050202,Sparkasse Ostprignitz-Ruppin,,16845,Neustadt (Dosse)
16050202,Sparkasse Ostprignitz-Ruppin,,16831,Rheinsberg
16050202,Sparkasse Ostprignitz-Ruppin,,16909,Wittstock/Dosse
16050202,Sparkasse Ostprignitz-Ruppin,,16868,Wusterhausen
16050500,LBS Landesbausparkasse NordOst,LBSODEB1XXX,14463,Potsdam
16060122,Volks- und Raiffeisenbank Prignitz,GENODEF1PER,19348,Perleberg
16060122,Volks- und Raiffeisenbank Prignitz,,19336,Bad Wilsnack
16060122,Volks- und Raiffeisenbank Prignitz,,19357,Karstädt
16060122,Volks- und Raiffeisenbank Prignitz (Gf P2),,19348,Perleberg
16060122,Volks- und Raiffeisenbank Prignitz,,16928,Pritzwalk
16060122,Volks- und Raiffeisenbank Prignitz,,16949,Putlitz
16060122,Volks- und Raiffeisenbank Prignitz,,19322,Wittenberge
16060122,Volks- und Raiffeisenbank Prignitz,,16909,Wittstock/Dosse
16061938,Raiffeisenbank Ostprignitz-Ruppin,GENODEF1NPP,16803,Neuruppin
16061938,Raiffeisenbank Ostprignitz-Ruppin,,16833,Fehrbellin
16061938,Raiffeisenbank Ostprignitz-Ruppin,,16866,Kyritz
16061938,Raiffeisenbank Ostprignitz-Ruppin (Gf P2),,16803,Neuruppin
16061938,Raiffeisenbank Ostprignitz-Ruppin,,16845,Neustadt (Dosse)
16061938,Raiffeisenbank Ostprignitz-Ruppin,,16868,Wusterhausen
16062008,VR-Bank Fläming-Elsterland,GENODEF1LUK,14943,Luckenwalde
16062008,VR-Bank Fläming-Elsterland (Gf P2),,14943,Luckenwalde
16062073,Brandenburger Bank,GENODEF1BRB,14770,Brandenburg an der Havel
16062073,Brandenburger Bank (Gf P2),,14770,Brandenburg an der Havel
16062073,Brandenburger Bank,,14778,Golzow
16062073,Brandenburger Bank,,14550,Groß Kreutz (Havel)
16062073,Brandenburger Bank,,14793,Ziesar
16080000,Commerzbank vormals Dresdner Bank,DRESDEFF160,14467,Potsdam
16080000,Commerzbank vormals Dresdner Bank,,16278,Angermünde
16080000,Commerzbank vormals Dresdner Bank,,14801,Bad Belzig
16080000,Commerzbank vormals Dresdner Bank,,14776,Brandenburg an der Havel
16080000,Commerzbank vormals Dresdner Bank,,16225,Eberswalde
16080000,Commerzbank vormals Dresdner Bank,,15872,Eisenhüttenstadt
16080000,Commerzbank vormals Dresdner Bank,,14612,Falkensee
16080000,Commerzbank vormals Dresdner Bank,,16761,Hennigsdorf
16080000,Commerzbank vormals Dresdner Bank,,15711,Königs Wusterhausen
16080000,Commerzbank vormals Dresdner Bank,,14931,Luckenwalde
16080000,Commerzbank vormals Dresdner Bank,,14974,Ludwigsfelde
16080000,Commerzbank vormals Dresdner Bank,,14631,Nauen
16080000,Commerzbank vormals Dresdner Bank,,16515,Oranienburg
16080000,Commerzbank vormals Dresdner Bank,,14712,Rathenow
16080000,Commerzbank vormals Dresdner Bank,,29402,"Salzwedel, Hansestadt"
16080000,Commerzbank vormals Dresdner Bank,,39554,Stendal
16080000,Commerzbank vormals Dresdner Bank,,15344,Strausberg
16080000,Commerzbank vormals Dresdner Bank,,19322,Wittenberge
16080000,Commerzbank vormals Dresdner Bank,,16786,Zehdenick
16091994,Volksbank Rathenow,GENODEF1RN1,14712,Rathenow
16091994,Volksbank Rathenow (Gf P2),,14712,Rathenow
17020086,UniCredit Bank - HypoVereinsbank,HYVEDEMM471,15230,Frankfurt (Oder)
17040000,Commerzbank,COBADEFFXXX,15230,Frankfurt (Oder)
17040000,Commerzbank,,16225,Eberswalde
17040000,Commerzbank,,15890,Eisenhüttenstadt
17040000,Commerzbank,,15501,Fürstenwalde/Spree
17040000,Commerzbank,,16303,Schwedt/Oder
17040000,Commerzbank,,15745,Wildau
17052000,Sparkasse Barnim,WELADED1GZE,16204,Eberswalde
17052000,Sparkasse Barnim,,16311,Bernau bei Berlin
17052302,Stadtsparkasse Schwedt,WELADED1UMX,16303,Schwedt/Oder
17054040,Kreissparkasse Märkisch-Oderland,WELADED1MOL,15344,Strausberg
17055050,Sparkasse Oder-Spree,WELADED1LOS,15203,Frankfurt (Oder)
17055050,Sparkasse Oder-Spree,,15848,Beeskow
17055050,Sparkasse Oder-Spree,,15890,Eisenhüttenstadt
17055050,Sparkasse Oder-Spree,,15517,Fürstenwalde/Spree
17056060,Sparkasse Uckermark,WELADED1UMP,17291,Prenzlau
17056060,Sparkasse Uckermark,,16278,Angermünde
17056060,Sparkasse Uckermark Gs,,17268,Boitzenburger Land
17056060,Sparkasse Uckermark Gs,,17326,Brüssow
17056060,Sparkasse Uckermark Gs,,16307,Gartz (Oder)
17056060,Sparkasse Uckermark Gs,,17268,Gerswalde
17056060,Sparkasse Uckermark Gs,,17291,Gramzow
17056060,Sparkasse Uckermark Gs,,17279,Lychen
17056060,Sparkasse Uckermark Gs,,17291,Nordwestuckermark
17056060,Sparkasse Uckermark,,17268,Templin
17062428,Raiffeisenbank-Volksbank Oder-Spree,GENODEF1BKW,15848,Beeskow
17062428,Raiffeisenbank-Volksbank Oder-Spree (Gf P2),,15848,Beeskow
17080000,Commerzbank vormals Dresdner Bank,DRESDEFF170,15205,Frankfurt (Oder)
17080000,Commerzbank vormals Dresdner Bank,,15502,Fürstenwalde/Spree
17092404,VR Bank Fürstenwalde Seelow Wriezen,GENODEF1FW1,15501,Fürstenwalde/Spree
17092404,VR Bank Fürstenwalde Seelow Wriezen,,16259,Bad Freienwalde (Oder)
17092404,VR Bank Fürstenwalde Seelow Wriezen,,15537,Erkner
17092404,VR Bank Fürstenwalde Seelow Wriezen (Gf P2),,15501,Fürstenwalde/Spree
17092404,VR Bank Fürstenwalde Seelow Wriezen,,15324,Letschin
17092404,VR Bank Fürstenwalde Seelow Wriezen,,15374,Müncheberg
17092404,VR Bank Fürstenwalde Seelow Wriezen,,15306,Seelow
17092404,VR Bank Fürstenwalde Seelow Wriezen,,15528,Spreenhagen
17092404,VR Bank Fürstenwalde Seelow Wriezen,,16269,Wriezen
18020086,UniCredit Bank - HypoVereinsbank,HYVEDEMM472,03046,Cottbus
18040000,Commerzbank,COBADEFFXXX,03003,Cottbus
18040000,Commerzbank,,04921,Bad Liebenwerda
18040000,Commerzbank,,03149,Forst (Lausitz)
18040000,Commerzbank,,03161,Guben
18040000,Commerzbank,,04912,Herzberg
18040000,Commerzbank,,15926,Luckau
18040000,Commerzbank,,15901,Lübben (Spreewald)
18040000,Commerzbank,,01968,Senftenberg
18040000,Commerzbank,,03130,Spremberg
18050000,Sparkasse Spree-Neiße,WELADED1CBN,03006,Cottbus
18050000,Sparkasse Spree-Neiße,,03149,Forst (Lausitz)
18050000,Sparkasse Spree-Neiße,,03172,Guben
18050000,Sparkasse Spree-Neiße,,03130,Spremberg
18051000,Sparkasse Elbe-Elster,WELADED1EES,03231,Finsterwalde
18055000,Sparkasse Niederlausitz,WELADED1OSL,01957,Senftenberg
18055000,Sparkasse Niederlausitz,,03229,Altdöbern
18055000,Sparkasse Niederlausitz,,03205,Calau
18055000,Sparkasse Niederlausitz,,01983,Großräschen
18055000,Sparkasse Niederlausitz,,01996,Hosena
18055000,Sparkasse Niederlausitz,,01979,Lauchhammer
18055000,Sparkasse Niederlausitz,,03222,Lübbenau/Spreewald
18055000,Sparkasse Niederlausitz,,03103,Neupetershain
18055000,Sparkasse Niederlausitz,,01990,Ortrand
18055000,Sparkasse Niederlausitz,,01945,Ruhland
18055000,Sparkasse Niederlausitz,,01993,Schipkau
18055000,Sparkasse Niederlausitz,,01987,Schwarzheide
18055000,Sparkasse Niederlausitz,,03226,Vetschau/Spreewald
18062678,VR Bank Lausitz,GENODEF1FWA,03044,Cottbus
18062678,VR Bank Lausitz (Gf P2),,03044,Cottbus
18062678,VR Bank Lausitz,,03231,Finsterwalde
18062678,VR Bank Lausitz,,04912,Herzberg
18062758,VR Bank Forst -alt-,GENODEF1FOR,03149,Forst (Lausitz)
18080000,Commerzbank vormals Dresdner Bank,DRESDEFF180,03003,Cottbus
18080000,Commerzbank vormals Dresdner Bank,,04921,Bad Liebenwerda
18080000,Commerzbank vormals Dresdner Bank,,03149,Forst (Lausitz)
18080000,Commerzbank vormals Dresdner Bank,,04912,Herzberg
18080000,Commerzbank vormals Dresdner Bank,,15926,Luckau
18080000,Commerzbank vormals Dresdner Bank,,15901,Lübben (Spreewald)
18092684,Spreewaldbank,GENODEF1LN1,15907,Lübben (Spreewald)
18092684,Spreewaldbank (Gf P2),,15907,Lübben (Spreewald)
18092684,Spreewaldbank,,03222,Lübbenau/Spreewald
18092744,Volksbank Spree-Neiße,GENODEF1SPM,03130,Spremberg
18092744,Volksbank Spree-Neiße,,02953,Bad Muskau
18092744,Volksbank Spree-Neiße (Gf P2),,03130,Spremberg
18092744,Volksbank Spree-Neiße,,02943,Weißwasser/O.L.
20000000,Bundesbank,MARKDEF1200,22772,Hamburg
20010020,Postbank Ndl der Deutsche Bank,PBNKDEFFXXX,22280,Hamburg
20010424,Aareal Bank ehem. Filiale Hamburg,AARBDE5W200,65189,Wiesbaden
20020200,Skandinaviska Enskilda Banken (publ) Hamburg Branch,ESSEDEFFHAM,60313,Frankfurt am Main
20020500,Jyske Bank Fil Hamburg,JYBADEHHXXX,20095,Hamburg
20020900,Signal Iduna Bauspar,SIBSDEHHXXX,20351,Hamburg
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,20454,Hamburg
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,22902,Ahrensburg
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,23843,Bad Oldesloe
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,38100,Braunschweig
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,25541,Brunsbüttel
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,21244,Buchholz in der Nordheide
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,21614,Buxtehude
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,27474,Cuxhaven
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,24340,Eckernförde
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,25335,Elmshorn
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,23701,Eutin
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,24937,Flensburg
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,30159,Hannover
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,25746,Heide
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,25813,Husum
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,25524,Itzehoe
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,24376,Kappeln
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,24103,Kiel
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,23552,Lübeck
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,21335,Lüneburg
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,39104,Magdeburg
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,24534,Neumünster
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,25899,Niebüll
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,22850,Norderstedt
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,49074,Osnabrück
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,25421,Pinneberg
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,24211,Preetz
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,24768,Rendsburg
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,18055,Rostock
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,25826,Sankt Peter-Ording
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,24217,Schönberg (Holstein)
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,24837,Schleswig
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,19053,Schwerin
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,21682,Stade
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,18439,Stralsund
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,25980,Sylt
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,21423,Winsen (Luhe)
20030000,UniCredit Bank - HypoVereinsbank,HYVEDEMM300,25938,Wyk auf Föhr
20030133,Varengold Bank,VGAGDEHHXXX,22767,Hamburg
20030300,DONNER & REUSCHEL,CHDBDEHHXXX,20095,Hamburg
20030301,Donner + Reuschel GF NL LUX,CHDBDEHHXXX,20095,Hamburg
20030400,"Marcard, Stein & Co Bankiers",MCRDDEHHXXX,20095,Hamburg
20030600,Sydbank Fil Hamburg,SYBKDE22HAM,20459,Hamburg
20030700,Merck Finck A Quintet Private Bank,MEFIDEMM200,20312,Hamburg
20040000,Commerzbank,COBADEHHXXX,20454,Hamburg
20040000,Commerzbank,,22904,Ahrensburg
20040000,Commerzbank,,23832,Bad Oldesloe
20040000,Commerzbank,,21601,Buxtehude
20040000,Commerzbank,,21494,Geesthacht
20040000,Commerzbank,,21503,Glinde
20040000,Commerzbank,,22824,Norderstedt
20040000,Commerzbank,,25451,Quickborn
20040000,Commerzbank,,21451,Reinbek
20040000,Commerzbank,,22870,Wedel
20040000,Commerzbank,,21411,Winsen (Luhe)
20040005,"Commerzbank, Filiale Hamburg 2",COBADEHHXXX,20454,Hamburg
20040020,"Commerzbank, CC SP",COBADEFFXXX,20349,Hamburg
20040040,Commerzbank GF RME,COBADEFFXXX,20454,Hamburg
20040048,Commerzbank GF-H48,COBADEFFXXX,20454,Hamburg
20040050,Commerzbank GF COC,COBADEFFXXX,20457,Hamburg
20040060,Commerzbank Gf 260,COBADEFFXXX,20454,Hamburg
20040061,Commerzbank Gf 261,COBADEFFXXX,20454,Hamburg
20040062,Commerzbank CC,COBADEFFXXX,20457,Hamburg
20040063,Commerzbank CC,COBADEFFXXX,20457,Hamburg
20041111,Commerzbank - GF comdirect,COBADEHDXXX,25449,Quickborn
20041133,Commerzbank - GF comdirect,COBADEHD001,25449,Quickborn
20041144,Commerzbank - GF comdirect,COBADEHD044,25449,Quickborn
20041155,Commerzbank - GF comdirect,COBADEHD055,25449,Quickborn
20041166,Commerzbank - GF comdirect,COBADEHD066,25449,Quickborn
20041177,Commerzbank - GF comdirect,COBADEHD077,25449,Quickborn
20041188,Commerzbank - GF comdirect,COBADEHD088,25449,Quickborn
20041199,Commerzbank - GF comdirect,COBADEHD099,25449,Quickborn
20050550,Hamburger Sparkasse,HASPDEHHXXX,20354,Hamburg
20050550,Hamburger Sparkasse,,22926,Ahrensburg
20050550,Hamburger Sparkasse,,22941,Bargteheide
20050550,Hamburger Sparkasse,,22885,Barsbüttel
20050550,Hamburger Sparkasse,,21244,Buchholz in der Nordheide
20050550,Hamburger Sparkasse,,21614,Buxtehude
20050550,Hamburger Sparkasse,,21494,Geesthacht
20050550,Hamburger Sparkasse,,21509,Glinde
20050550,Hamburger Sparkasse,,21629,Neu Wulmstorf
20050550,Hamburger Sparkasse,,22850,Norderstedt
20050550,Hamburger Sparkasse,,21465,Reinbek
20050550,Hamburger Sparkasse,,25462,Rellingen
20050550,Hamburger Sparkasse,,22869,Schenefeld
20050550,Hamburger Sparkasse,,21217,Seevetal
20050550,Hamburger Sparkasse,,25436,Uetersen
20050550,Hamburger Sparkasse,,22880,Wedel
20050550,Hamburger Sparkasse,,21465,Wentorf bei Hamburg
20050550,Hamburger Sparkasse,,21423,Winsen (Luhe)
20060000,DZ BANK,GENODEFF200,20045,Hamburg
20069111,Norderstedter Bank -alt-,GENODEF1NDR,22827,Norderstedt
20069111,Norderstedter Bank (Gf P2),,22827,Norderstedt
20069125,Kaltenkirchener Bank -alt-,GENODEF1KLK,24568,Kaltenkirchen
20069125,Kaltenkirchener Bank (Gf P2),,24568,Kaltenkirchen
20069130,Raiffeisenbank -alt-,GENODEF1BBR,24571,Bad Bramstedt
20069130,Raiffeisenbank,,25486,Alveslohe
20069130,Raiffeisenbank (Gf P2),,24571,Bad Bramstedt
20069130,Raiffeisenbank,,25485,Bilsen
20069130,Raiffeisenbank,,24616,Brokstedt
20069130,Raiffeisenbank,,24558,Henstedt-Ulzburg
20069130,Raiffeisenbank,,24629,Kisdorf
20069130,Raiffeisenbank,,24632,Lentföhrden
20069130,Raiffeisenbank,,24568,Nützen
20069130,Raiffeisenbank,,24640,Schmalfeld
20069130,Raiffeisenbank,,24558,Wakendorf II
20069130,Raiffeisenbank,,24576,Weddelbrook
20069144,Raiffeisenbank,GENODEF1SST,25371,Seestermühe
20069144,Raiffeisenbank (Gf P2),,25371,Seestermühe
20069177,Raiffeisenbank,GENODEF1GRS,23879,Mölln
20069177,Raiffeisenbank,,22926,Ahrensburg
20069177,Raiffeisenbank,,22885,Barsbüttel
20069177,Raiffeisenbank,,22927,Großhansdorf
20069177,Raiffeisenbank (Gf P2),,23879,Mölln
20069177,Raiffeisenbank,,22113,Oststeinbek
20069177,Raiffeisenbank,,23909,Ratzeburg
20069177,Raiffeisenbank,,22946,Trittau
20069177,Raiffeisenbank,,19243,Wittenburg
20069177,Raiffeisenbank,,19246,Zarrentin am Schaalsee
20069232,Raiffeisenbank -alt-,GENODEF1STV,24643,Struvenhütten
20069232,Raiffeisenbank (Gf P2),,24643,Struvenhütten
20069641,Raiffeisenbank Owschlag,GENODEF1OWS,24811,Owschlag
20069641,Raiffeisenbank Owschlag (Gf P2),,24811,Owschlag
20069780,Volksbank Ahlerstedt,GENODEF1AST,21702,Ahlerstedt
20069780,Volksbank Ahlerstedt (Gf P2),,21702,Ahlerstedt
20069782,Volksbank Geest,GENODEF1APE,21641,Apensen
20069782,Volksbank Geest (Gf P2),,21641,Apensen
20069782,Volksbank Geest,,21698,Bargstedt
20069782,Volksbank Geest,,21614,Buxtehude
20069782,Volksbank Geest,,21739,Dollern
20069782,Volksbank Geest,,21698,Harsefeld
20069782,Volksbank Geest,,21258,Heidenau
20069782,Volksbank Geest,,21279,Hollenstedt
20069782,Volksbank Geest,,21640,Horneburg
20069782,Volksbank Geest,,21647,Moisburg
20069786,Volksbank Kehdingen Zndl. der Ostfriesischen Volksbank,GENODEF1DRO,21703,Drochtersen
20069786,Volksbank Kehdingen Zndl. der Ostfriesischen Volksbank,,21730,Balje
20069786,Volksbank Kehdingen Zndl. der Ostfriesischen VB (Gf P2),,21703,Drochtersen
20069786,Volksbank Kehdingen Zndl. der Ostfriesischen Volksbank,,21729,Freiburg (Elbe)
20069786,Volksbank Kehdingen Zndl. der Ostfriesischen Volksbank,,21734,Oederquart
20069786,Volksbank Kehdingen Zndl. der Ostfriesischen Volksbank,,21683,Stade
20069786,Volksbank Kehdingen Zndl. der Ostfriesischen Volksbank,,21737,Wischhafen
20069800,Spar- und Kreditbank,GENODEF1HAA,21714,Hammah
20069800,Spar- und Kreditbank (Gf P2),,21714,Hammah
20069800,Spar- und Kreditbank Hammah,,21684,Stade
20069812,Volksbank Fredenbeck,GENODEF1FRB,21717,Fredenbeck
20069812,Volksbank Fredenbeck (Gf P2),,21717,Fredenbeck
20069812,Volksbank Fredenbeck,,27449,Kutenholz
20069815,Volksbank,GENODEF1815,21724,Oldendorf
20069815,Volksbank (Gf P2),,21724,Oldendorf
20069861,Raiffeisenbank -alt-,GENODEF1RRZ,23909,Ratzeburg
20069861,Raiffeisenbank,,23628,Krummesse
20069861,Raiffeisenbank (Gf P2),,23909,Ratzeburg
20069882,Raiffeisenbank Travemünde -alt-,GENODEF1RLT,23570,Lübeck
20069882,Raiffeisenbank Travemünde (Gf P2),,23570,Lübeck
20069965,Volksbank Winsener Marsch,GENODEF1WIM,21436,Marschacht
20069965,Volksbank Winsener Marsch (Gf P2),,21436,Marschacht
20069965,Volksbank Winsener Marsch,,21423,Winsen (Luhe)
